match_id,player_id,team_id,opponent_team_id,position_bucket,official_start_ts,is_home,minutes,stat_pts
0022300194,1630573,1610612738,1610612755,NBA,2023-11-15,0.0,35.23,8.0
0022300195,1626166,1610612749,1610612761,NBA,2023-11-15,0.0,16.076666666666668,13.0
0022300195,1626171,1610612749,1610612761,NBA,2023-11-15,0.0,30.705,18.0
0022300195,1627736,1610612749,1610612761,NBA,2023-11-15,0.0,31.066666666666666,30.0
0022300195,1627783,1610612761,1610612749,NBA,2023-11-15,1.0,28.6,11.0
0022300195,201572,1610612749,1610612761,NBA,2023-11-15,0.0,33.1,10.0
0022300195,203471,1610612761,1610612749,NBA,2023-11-15,1.0,22.52166666666667,9.0
0022300196,1629021,1610612753,1610612741,NBA,2023-11-15,0.0,20.383333333333333,5.0
0022300196,1629632,1610612741,1610612753,NBA,2023-11-15,1.0,32.90833333333333,5.0
0022300196,1630175,1610612753,1610612741,NBA,2023-11-15,0.0,21.783333333333335,16.0
0022300196,1631094,1610612753,1610612741,NBA,2023-11-15,0.0,32.666666666666664,17.0
0022300196,203083,1610612741,1610612753,NBA,2023-11-15,1.0,12.4,9.0
0022300197,1629638,1610612750,1610612756,NBA,2023-11-15,0.0,22.683333333333334,8.0
0022300197,1629675,1610612750,1610612756,NBA,2023-11-15,0.0,18.8,13.0
0022300197,1630162,1610612750,1610612756,NBA,2023-11-15,0.0,30.516666666666666,13.0
0022300197,203937,1610612750,1610612756,NBA,2023-11-15,0.0,21.45,6.0
0022300198,1627734,1610612758,1610612747,NBA,2023-11-15,0.0,38.79833333333333,29.0
0022300198,1627752,1610612747,1610612758,NBA,2023-11-15,1.0,25.466666666666665,7.0
0022300198,1630559,1610612747,1610612758,NBA,2023-11-15,1.0,33.666666666666664,9.0
0022300198,1631099,1610612758,1610612747,NBA,2023-11-15,0.0,30.783333333333335,9.0
0022300198,203084,1610612758,1610612747,NBA,2023-11-15,0.0,38.735,13.0
0022300199,1627777,1610612739,1610612757,NBA,2023-11-15,0.0,21.633333333333333,8.0
0022300199,1628386,1610612739,1610612757,NBA,2023-11-15,0.0,29.131666666666668,11.0
0022300200,1626220,1610612751,1610612748,NBA,2023-11-16,0.0,20.1,5.0
0022300200,1628969,1610612751,1610612748,NBA,2023-11-16,0.0,35.016666666666666,23.0
0022300201,1629652,1610612760,1610612744,NBA,2023-11-16,0.0,23.933333333333334,5.0
0022300201,1630198,1610612760,1610612744,NBA,2023-11-16,0.0,25.046666666666667,23.0
0022300201,1630581,1610612760,1610612744,NBA,2023-11-16,0.0,26.116666666666667,19.0
0022300201,1630598,1610612760,1610612744,NBA,2023-11-16,0.0,11.083333333333334,5.0
0022300201,1631096,1610612760,1610612744,NBA,2023-11-16,0.0,27.1,13.0
0022300201,1641717,1610612760,1610612744,NBA,2023-11-16,0.0,25.583333333333332,10.0
0022300201,202691,1610612744,1610612760,NBA,2023-11-16,1.0,27.433333333333334,5.0
0022300027,1626166,1610612749,1610612766,NBA,2023-11-17,0.0,20.566666666666666,2.0
0022300027,1626171,1610612749,1610612766,NBA,2023-11-17,0.0,29.683333333333334,13.0
0022300027,1627736,1610612749,1610612766,NBA,2023-11-17,0.0,29.733333333333334,20.0
0022300027,201572,1610612749,1610612766,NBA,2023-11-17,0.0,32.81666666666667,15.0
0022300028,1628404,1610612752,1610612764,NBA,2023-11-17,0.0,31.683333333333334,9.0
0022300028,1628973,1610612752,1610612764,NBA,2023-11-17,0.0,33.915,32.0
0022300028,1628978,1610612752,1610612764,NBA,2023-11-17,0.0,24.666666666666668,14.0
0022300028,1629673,1610612764,1610612752,NBA,2023-11-17,1.0,28.516666666666666,8.0
0022300028,1630557,1610612764,1610612752,NBA,2023-11-17,1.0,26.268333333333334,8.0
0022300029,1627749,1610612737,1610612755,NBA,2023-11-17,1.0,35.13333333333333,13.0
0022300029,1630194,1610612755,1610612737,NBA,2023-11-17,0.0,11.45,2.0
0022300029,203992,1610612737,1610612755,NBA,2023-11-17,1.0,23.883333333333333,13.0
0022300030,1627777,1610612739,1610612765,NBA,2023-11-17,1.0,26.883333333333333,9.0
0022300030,1628386,1610612739,1610612765,NBA,2023-11-17,1.0,32.468333333333334,10.0
0022300030,1631093,1610612765,1610612739,NBA,2023-11-17,0.0,29.116666666666667,11.0
0022300031,1627783,1610612761,1610612738,NBA,2023-11-17,1.0,29.108333333333334,23.0
0022300031,1630202,1610612738,1610612761,NBA,2023-11-17,0.0,17.45,5.0
0022300031,1630573,1610612738,1610612761,NBA,2023-11-17,0.0,22.7,11.0
0022300031,203471,1610612761,1610612738,NBA,2023-11-17,1.0,35.05,23.0
0022300032,1627734,1610612758,1610612759,NBA,2023-11-17,0.0,35.28333333333333,27.0
0022300032,1631099,1610612758,1610612759,NBA,2023-11-17,0.0,38.483333333333334,6.0
0022300032,203084,1610612758,1610612759,NBA,2023-11-17,0.0,25.661666666666665,7.0
0022300033,1629021,1610612753,1610612741,NBA,2023-11-17,0.0,23.466666666666665,10.0
0022300033,1629632,1610612741,1610612753,NBA,2023-11-17,1.0,29.765,4.0
0022300033,1630175,1610612753,1610612741,NBA,2023-11-17,0.0,36.73833333333334,11.0
0022300033,1631094,1610612753,1610612741,NBA,2023-11-17,0.0,31.7,13.0
0022300033,201942,1610612741,1610612753,NBA,2023-11-17,1.0,36.03333333333333,23.0
0022300033,203083,1610612741,1610612753,NBA,2023-11-17,1.0,17.833333333333332,5.0
0022300034,1629008,1610612743,1610612740,NBA,2023-11-17,0.0,32.89333333333333,18.0
0022300034,1631128,1610612743,1610612740,NBA,2023-11-17,0.0,29.703333333333333,25.0
0022300034,1631212,1610612743,1610612740,NBA,2023-11-17,0.0,11.431666666666667,3.0
0022300034,202685,1610612740,1610612743,NBA,2023-11-17,1.0,34.44166666666667,22.0
0022300034,202704,1610612743,1610612740,NBA,2023-11-17,0.0,33.32,14.0
0022300034,203999,1610612743,1610612740,NBA,2023-11-17,0.0,36.166666666666664,26.0
0022300035,1629012,1610612762,1610612756,NBA,2023-11-17,1.0,20.37,8.0
0022300035,1630534,1610612762,1610612756,NBA,2023-11-17,1.0,25.483333333333334,8.0
0022300035,203482,1610612762,1610612756,NBA,2023-11-17,1.0,19.91,7.0
0022300036,1627752,1610612747,1610612757,NBA,2023-11-17,0.0,35.083333333333336,10.0
0022300036,1630559,1610612747,1610612757,NBA,2023-11-17,0.0,17.983333333333334,7.0
0022300037,1628988,1610612745,1610612746,NBA,2023-11-17,0.0,17.536666666666665,5.0
0022300037,1630224,1610612745,1610612746,NBA,2023-11-17,0.0,33.44833333333333,20.0
0022300037,201145,1610612745,1610612746,NBA,2023-11-17,0.0,14.501666666666667,0.0
0022300202,1628404,1610612752,1610612766,NBA,2023-11-18,0.0,28.65,7.0
0022300202,1628973,1610612752,1610612766,NBA,2023-11-18,0.0,38.86666666666667,32.0
0022300202,1628978,1610612752,1610612766,NBA,2023-11-18,0.0,28.466666666666665,25.0
0022300203,1629638,1610612750,1610612740,NBA,2023-11-18,0.0,17.62,10.0
0022300203,1629675,1610612750,1610612740,NBA,2023-11-18,0.0,18.486666666666668,8.0
0022300203,1630162,1610612750,1610612740,NBA,2023-11-18,0.0,30.133333333333333,23.0
0022300203,202685,1610612740,1610612750,NBA,2023-11-18,1.0,29.586666666666666,26.0
0022300203,203937,1610612750,1610612740,NBA,2023-11-18,0.0,26.325,9.0
0022300204,1629632,1610612741,1610612748,NBA,2023-11-18,1.0,29.31833333333333,14.0
0022300204,201942,1610612741,1610612748,NBA,2023-11-18,1.0,39.65,23.0
0022300204,203083,1610612741,1610612748,NBA,2023-11-18,1.0,15.083333333333334,6.0
0022300205,1626166,1610612749,1610612742,NBA,2023-11-18,1.0,17.2,11.0
0022300205,1626171,1610612749,1610612742,NBA,2023-11-18,1.0,21.883333333333333,11.0
0022300205,1627736,1610612749,1610612742,NBA,2023-11-18,1.0,33.85,7.0
0022300205,201572,1610612749,1610612742,NBA,2023-11-18,1.0,33.63333333333333,12.0
0022300205,203501,1610612742,1610612749,NBA,2023-11-18,0.0,26.316666666666666,17.0
0022300206,1630200,1610612759,1610612763,NBA,2023-11-18,1.0,21.366666666666667,2.0
0022300207,1629652,1610612760,1610612744,NBA,2023-11-18,0.0,26.9,3.0
0022300207,1630198,1610612760,1610612744,NBA,2023-11-18,0.0,26.658333333333335,10.0
0022300207,1630581,1610612760,1610612744,NBA,2023-11-18,0.0,22.36,11.0
0022300207,1630598,1610612760,1610612744,NBA,2023-11-18,0.0,6.366666666666666,0.0
0022300207,1631096,1610612760,1610612744,NBA,2023-11-18,0.0,36.958333333333336,36.0
0022300207,1641717,1610612760,1610612744,NBA,2023-11-18,0.0,28.05666666666667,3.0
0022300207,202691,1610612744,1610612760,NBA,2023-11-18,1.0,36.5,16.0
0022300208,1626220,1610612751,1610612755,NBA,2023-11-19,1.0,25.416666666666668,0.0
0022300208,1628969,1610612751,1610612755,NBA,2023-11-19,1.0,29.216666666666665,18.0
0022300208,1630194,1610612755,1610612751,NBA,2023-11-19,0.0,13.683333333333334,0.0
0022300209,1626167,1610612754,1610612753,NBA,2023-11-19,1.0,22.566666666666666,10.0
0022300209,1627741,1610612754,1610612753,NBA,2023-11-19,1.0,14.983333333333333,3.0
0022300209,1629021,1610612753,1610612754,NBA,2023-11-19,0.0,20.533333333333335,16.0
0022300209,1630167,1610612754,1610612753,NBA,2023-11-19,1.0,16.083333333333332,6.0
0022300209,1630175,1610612753,1610612754,NBA,2023-11-19,0.0,24.883333333333333,15.0
0022300209,1631094,1610612753,1610612754,NBA,2023-11-19,0.0,26.666666666666668,24.0
0022300210,1627777,1610612739,1610612743,NBA,2023-11-19,1.0,23.2,12.0
0022300210,1628386,1610612739,1610612743,NBA,2023-11-19,1.0,29.3,15.0
0022300210,1629008,1610612743,1610612739,NBA,2023-11-19,0.0,27.395,21.0
0022300210,1631128,1610612743,1610612739,NBA,2023-11-19,0.0,25.288333333333334,13.0
0022300210,202704,1610612743,1610612739,NBA,2023-11-19,0.0,21.016666666666666,7.0
0022300210,203999,1610612743,1610612739,NBA,2023-11-19,0.0,27.816666666666666,18.0
0022300211,1627783,1610612761,1610612765,NBA,2023-11-19,1.0,28.666666666666668,23.0
0022300211,1631093,1610612765,1610612761,NBA,2023-11-19,0.0,28.066666666666666,9.0
0022300211,203471,1610612761,1610612765,NBA,2023-11-19,1.0,26.383333333333333,17.0
0022300212,1627734,1610612758,1610612742,NBA,2023-11-19,0.0,34.71666666666667,32.0
0022300212,1631099,1610612758,1610612742,NBA,2023-11-19,0.0,32.51833333333333,17.0
0022300212,203084,1610612758,1610612742,NBA,2023-11-19,0.0,33.96666666666667,12.0
0022300212,203501,1610612742,1610612758,NBA,2023-11-19,1.0,27.483333333333334,14.0
0022300213,1630202,1610612738,1610612763,NBA,2023-11-19,0.0,15.216666666666667,7.0
0022300213,1630573,1610612738,1610612763,NBA,2023-11-19,0.0,21.85,15.0
0022300214,1629012,1610612762,1610612756,NBA,2023-11-19,1.0,22.528333333333332,18.0
0022300214,1630534,1610612762,1610612756,NBA,2023-11-19,1.0,34.31333333333333,3.0
0022300214,203482,1610612762,1610612756,NBA,2023-11-19,1.0,20.25,6.0
0022300215,1629652,1610612760,1610612757,NBA,2023-11-19,0.0,22.533333333333335,12.0
0022300215,1630198,1610612760,1610612757,NBA,2023-11-19,0.0,14.216666666666667,15.0
0022300215,1630581,1610612760,1610612757,NBA,2023-11-19,0.0,22.6,6.0
0022300215,1630598,1610612760,1610612757,NBA,2023-11-19,0.0,16.14666666666667,13.0
0022300215,1631096,1610612760,1610612757,NBA,2023-11-19,0.0,20.05,16.0
0022300215,1641717,1610612760,1610612757,NBA,2023-11-19,0.0,20.833333333333332,2.0
0022300216,1627752,1610612747,1610612745,NBA,2023-11-19,1.0,23.923333333333332,2.0
0022300216,1628988,1610612745,1610612747,NBA,2023-11-19,0.0,15.133333333333333,0.0
0022300216,1630224,1610612745,1610612747,NBA,2023-11-19,0.0,31.45,9.0
0022300216,1630559,1610612747,1610612745,NBA,2023-11-19,1.0,25.31,17.0
0022300216,201145,1610612745,1610612747,NBA,2023-11-19,0.0,13.933333333333334,13.0
0022300217,1630202,1610612738,1610612766,NBA,2023-11-20,0.0,33.02333333333333,21.0
0022300217,1630573,1610612738,1610612766,NBA,2023-11-20,0.0,37.443333333333335,3.0
0022300218,1629008,1610612743,1610612765,NBA,2023-11-20,0.0,38.266666666666666,14.0
0022300218,1631093,1610612765,1610612743,NBA,2023-11-20,1.0,29.983333333333334,17.0
0022300218,1631128,1610612743,1610612765,NBA,2023-11-20,0.0,32.00333333333333,15.0
0022300218,1631212,1610612743,1610612765,NBA,2023-11-20,0.0,13.413333333333334,4.0
0022300218,202704,1610612743,1610612765,NBA,2023-11-20,0.0,32.083333333333336,21.0
0022300218,203999,1610612743,1610612765,NBA,2023-11-20,0.0,15.216666666666667,9.0
0022300219,1626166,1610612749,1610612764,NBA,2023-11-20,0.0,16.483333333333334,6.0
0022300219,1626171,1610612749,1610612764,NBA,2023-11-20,0.0,23.333333333333332,17.0
0022300219,1627736,1610612749,1610612764,NBA,2023-11-20,0.0,33.266666666666666,16.0
0022300219,1629673,1610612764,1610612749,NBA,2023-11-20,1.0,32.7,30.0
0022300219,1630557,1610612764,1610612749,NBA,2023-11-20,1.0,21.033333333333335,12.0
0022300219,201572,1610612749,1610612764,NBA,2023-11-20,0.0,32.13333333333333,16.0
0022300220,1629632,1610612741,1610612748,NBA,2023-11-20,1.0,33.766666666666666,20.0
0022300220,201942,1610612741,1610612748,NBA,2023-11-20,1.0,34.28333333333333,15.0
0022300220,203083,1610612741,1610612748,NBA,2023-11-20,1.0,13.616666666666667,2.0
0022300221,1628404,1610612752,1610612750,NBA,2023-11-20,0.0,24.15,4.0
0022300221,1628973,1610612752,1610612750,NBA,2023-11-20,0.0,36.15,25.0
0022300221,1628978,1610612752,1610612750,NBA,2023-11-20,0.0,25.566666666666666,7.0
0022300221,1629638,1610612750,1610612752,NBA,2023-11-20,1.0,33.083333333333336,11.0
0022300221,1629675,1610612750,1610612752,NBA,2023-11-20,1.0,18.221666666666668,10.0
0022300221,1630162,1610612750,1610612752,NBA,2023-11-20,1.0,39.13333333333333,23.0
0022300221,203937,1610612750,1610612752,NBA,2023-11-20,1.0,23.095,9.0
0022300222,1627734,1610612758,1610612740,NBA,2023-11-20,0.0,30.671666666666667,10.0
0022300222,1631099,1610612758,1610612740,NBA,2023-11-20,0.0,16.366666666666667,5.0
0022300222,202685,1610612740,1610612758,NBA,2023-11-20,1.0,21.183333333333334,10.0
0022300222,203084,1610612758,1610612740,NBA,2023-11-20,0.0,29.966666666666665,16.0
0022300223,1630200,1610612759,1610612746,NBA,2023-11-20,1.0,22.95,11.0
0022300224,1628988,1610612745,1610612744,NBA,2023-11-20,0.0,28.4,13.0
0022300224,1630224,1610612745,1610612744,NBA,2023-11-20,0.0,23.416666666666668,16.0
0022300224,201145,1610612745,1610612744,NBA,2023-11-20,0.0,14.166666666666666,5.0
0022300224,202691,1610612744,1610612745,NBA,2023-11-20,1.0,31.033333333333335,20.0
0022300038,1627783,1610612761,1610612753,NBA,2023-11-21,0.0,30.166666666666668,16.0
0022300038,1629021,1610612753,1610612761,NBA,2023-11-21,1.0,15.483333333333333,10.0
0022300038,1630175,1610612753,1610612761,NBA,2023-11-21,1.0,29.083333333333332,15.0
0022300038,1631094,1610612753,1610612761,NBA,2023-11-21,1.0,31.75,25.0
0022300038,203471,1610612761,1610612753,NBA,2023-11-21,0.0,27.266666666666666,24.0
0022300039,1626167,1610612754,1610612737,NBA,2023-11-21,0.0,25.433333333333334,11.0
0022300039,1627741,1610612754,1610612737,NBA,2023-11-21,0.0,30.883333333333333,24.0
0022300039,1627749,1610612737,1610612754,NBA,2023-11-21,1.0,34.25,28.0
0022300039,1630167,1610612754,1610612737,NBA,2023-11-21,0.0,33.88333333333333,21.0
0022300039,203992,1610612737,1610612754,NBA,2023-11-21,1.0,26.35,26.0
0022300040,1627777,1610612739,1610612755,NBA,2023-11-21,0.0,25.5,12.0
0022300040,1628386,1610612739,1610612755,NBA,2023-11-21,0.0,35.22,26.0
0022300040,1630194,1610612755,1610612739,NBA,2023-11-21,1.0,9.075,4.0
0022300042,1627752,1610612747,1610612762,NBA,2023-11-21,1.0,30.566666666666666,4.0
0022300042,1629012,1610612762,1610612747,NBA,2023-11-21,0.0,21.65,14.0
0022300042,1630534,1610612762,1610612747,NBA,2023-11-21,0.0,17.233333333333334,0.0
0022300042,1630559,1610612747,1610612762,NBA,2023-11-21,1.0,26.366666666666667,19.0
0022300042,203482,1610612762,1610612747,NBA,2023-11-21,0.0,24.366666666666667,4.0
0022300225,1629673,1610612764,1610612766,NBA,2023-11-22,0.0,33.10666666666667,24.0
0022300225,1630557,1610612764,1610612766,NBA,2023-11-22,0.0,18.216666666666665,6.0
0022300226,1629008,1610612743,1610612753,NBA,2023-11-22,0.0,30.69,25.0
0022300226,1629021,1610612753,1610612743,NBA,2023-11-22,1.0,15.283333333333333,12.0
0022300226,1630175,1610612753,1610612743,NBA,2023-11-22,1.0,28.821666666666665,20.0
0022300226,1631094,1610612753,1610612743,NBA,2023-11-22,1.0,34.7,23.0
0022300226,1631128,1610612743,1610612753,NBA,2023-11-22,0.0,21.161666666666665,13.0
0022300226,1631212,1610612743,1610612753,NBA,2023-11-22,0.0,10.315,2.0
0022300226,202704,1610612743,1610612753,NBA,2023-11-22,0.0,33.766666666666666,14.0
0022300226,203999,1610612743,1610612753,NBA,2023-11-22,0.0,36.333333333333336,30.0
0022300227,1626220,1610612751,1610612737,NBA,2023-11-22,0.0,20.738333333333333,0.0
0022300227,1627749,1610612737,1610612751,NBA,2023-11-22,1.0,39.34,20.0
0022300227,1628969,1610612751,1610612737,NBA,2023-11-22,0.0,43.61666666666667,45.0
0022300227,203992,1610612737,1610612751,NBA,2023-11-22,1.0,25.6,14.0
0022300228,1626166,1610612749,1610612738,NBA,2023-11-22,0.0,10.316666666666666,3.0
0022300228,1626171,1610612749,1610612738,NBA,2023-11-22,0.0,20.8,4.0
0022300228,1627736,1610612749,1610612738,NBA,2023-11-22,0.0,22.566666666666666,6.0
0022300228,1630202,1610612738,1610612749,NBA,2023-11-22,1.0,21.383333333333333,10.0
0022300228,1630573,1610612738,1610612749,NBA,2023-11-22,1.0,19.7,10.0
0022300228,201572,1610612749,1610612738,NBA,2023-11-22,0.0,33.5,28.0
0022300229,1627777,1610612739,1610612748,NBA,2023-11-22,1.0,19.55,11.0
0022300229,1628386,1610612739,1610612748,NBA,2023-11-22,1.0,22.85,4.0
0022300230,1626167,1610612754,1610612761,NBA,2023-11-22,1.0,28.633333333333333,17.0
0022300230,1627741,1610612754,1610612761,NBA,2023-11-22,1.0,35.3,31.0
0022300230,1627783,1610612761,1610612754,NBA,2023-11-22,0.0,37.6,36.0
0022300230,1630167,1610612754,1610612761,NBA,2023-11-22,1.0,36.42333333333333,16.0
0022300230,203471,1610612761,1610612754,NBA,2023-11-22,0.0,31.533333333333335,26.0
0022300231,1628988,1610612745,1610612763,NBA,2023-11-22,1.0,16.616666666666667,7.0
0022300231,1630224,1610612745,1610612763,NBA,2023-11-22,1.0,29.676666666666666,34.0
0022300231,201145,1610612745,1610612763,NBA,2023-11-22,1.0,12.018333333333333,0.0
0022300232,1629638,1610612750,1610612755,NBA,2023-11-22,1.0,28.733333333333334,7.0
0022300232,1629675,1610612750,1610612755,NBA,2023-11-22,1.0,21.566666666666666,13.0
0022300232,1630162,1610612750,1610612755,NBA,2023-11-22,1.0,35.8,31.0
0022300232,1630194,1610612755,1610612750,NBA,2023-11-22,0.0,26.016666666666666,10.0
0022300232,203937,1610612750,1610612755,NBA,2023-11-22,1.0,28.166666666666668,7.0
0022300233,1627734,1610612758,1610612740,NBA,2023-11-22,0.0,35.541666666666664,23.0
0022300233,202685,1610612740,1610612758,NBA,2023-11-22,1.0,27.791666666666668,15.0
0022300233,203084,1610612758,1610612740,NBA,2023-11-22,0.0,40.583333333333336,22.0
0022300234,1629632,1610612741,1610612760,NBA,2023-11-22,0.0,36.665,23.0
0022300234,1629652,1610612760,1610612741,NBA,2023-11-22,1.0,27.283333333333335,2.0
0022300234,1630198,1610612760,1610612741,NBA,2023-11-22,1.0,27.1,20.0
0022300234,1630581,1610612760,1610612741,NBA,2023-11-22,1.0,28.991666666666667,10.0
0022300234,1630598,1610612760,1610612741,NBA,2023-11-22,1.0,10.761666666666667,6.0
0022300234,1631096,1610612760,1610612741,NBA,2023-11-22,1.0,31.783333333333335,18.0
0022300234,1641717,1610612760,1610612741,NBA,2023-11-22,1.0,23.633333333333333,5.0
0022300234,201942,1610612741,1610612760,NBA,2023-11-22,0.0,36.5,25.0
0022300234,203083,1610612741,1610612760,NBA,2023-11-22,0.0,10.7,2.0
0022300235,1630200,1610612759,1610612746,NBA,2023-11-22,1.0,19.916666666666668,4.0
0022300236,202691,1610612744,1610612756,NBA,2023-11-22,0.0,24.971666666666668,23.0
0022300237,1629012,1610612762,1610612757,NBA,2023-11-22,0.0,11.233333333333333,1.0
0022300237,1630534,1610612762,1610612757,NBA,2023-11-22,0.0,14.083333333333334,9.0
0022300237,203482,1610612762,1610612757,NBA,2023-11-22,0.0,32.233333333333334,13.0
0022300238,1627752,1610612747,1610612742,NBA,2023-11-22,1.0,36.86666666666667,14.0
0022300238,1630559,1610612747,1610612742,NBA,2023-11-22,1.0,31.416666666666668,17.0
0022300238,203501,1610612742,1610612747,NBA,2023-11-22,0.0,29.92,7.0
0022300043,1629021,1610612753,1610612738,NBA,2023-11-24,1.0,23.75,27.0
0022300043,1630175,1610612753,1610612738,NBA,2023-11-24,1.0,28.516666666666666,16.0
0022300043,1630202,1610612738,1610612753,NBA,2023-11-24,0.0,13.116666666666667,2.0
0022300043,1630573,1610612738,1610612753,NBA,2023-11-24,0.0,25.286666666666665,10.0
0022300043,1631094,1610612753,1610612738,NBA,2023-11-24,1.0,34.53333333333333,23.0
0022300045,1628404,1610612752,1610612748,NBA,2023-11-24,1.0,25.933333333333334,10.0
0022300045,1628973,1610612752,1610612748,NBA,2023-11-24,1.0,34.21666666666667,24.0
0022300045,1628978,1610612752,1610612748,NBA,2023-11-24,1.0,16.31833333333333,5.0
0022300046,1627783,1610612761,1610612741,NBA,2023-11-24,1.0,37.483333333333334,18.0
0022300046,1629632,1610612741,1610612761,NBA,2023-11-24,0.0,33.93333333333333,14.0
0022300046,201942,1610612741,1610612761,NBA,2023-11-24,0.0,38.66,19.0
0022300046,203083,1610612741,1610612761,NBA,2023-11-24,0.0,6.15,2.0
0022300046,203471,1610612761,1610612741,NBA,2023-11-24,1.0,33.93333333333333,17.0
0022300047,1626167,1610612754,1610612765,NBA,2023-11-24,1.0,26.966666666666665,23.0
0022300047,1627741,1610612754,1610612765,NBA,2023-11-24,1.0,28.033333333333335,18.0
0022300047,1630167,1610612754,1610612765,NBA,2023-11-24,1.0,24.316666666666666,15.0
0022300047,1631093,1610612765,1610612754,NBA,2023-11-24,0.0,32.13,25.0
0022300048,1628988,1610612745,1610612743,NBA,2023-11-24,1.0,14.7,7.0
0022300048,1629008,1610612743,1610612745,NBA,2023-11-24,0.0,37.17166666666667,14.0
0022300048,1630224,1610612745,1610612743,NBA,2023-11-24,1.0,35.96666666666667,25.0
0022300048,1631128,1610612743,1610612745,NBA,2023-11-24,0.0,25.811666666666667,7.0
0022300048,1631212,1610612743,1610612745,NBA,2023-11-24,0.0,5.783333333333333,0.0
0022300048,201145,1610612745,1610612743,NBA,2023-11-24,1.0,8.05,0.0
0022300048,202704,1610612743,1610612745,NBA,2023-11-24,0.0,25.3,2.0
0022300048,203999,1610612743,1610612745,NBA,2023-11-24,0.0,42.15,38.0
0022300049,1626166,1610612749,1610612764,NBA,2023-11-24,1.0,16.826666666666668,4.0
0022300049,1626171,1610612749,1610612764,NBA,2023-11-24,1.0,24.683333333333334,2.0
0022300049,1627736,1610612749,1610612764,NBA,2023-11-24,1.0,27.0,9.0
0022300049,1629673,1610612764,1610612749,NBA,2023-11-24,0.0,33.76166666666666,26.0
0022300049,1630557,1610612764,1610612749,NBA,2023-11-24,0.0,32.63666666666666,20.0
0022300049,201572,1610612749,1610612764,NBA,2023-11-24,1.0,32.14666666666667,39.0
0022300050,1627734,1610612758,1610612750,NBA,2023-11-24,0.0,39.405,15.0
0022300050,1629638,1610612750,1610612758,NBA,2023-11-24,1.0,22.071666666666665,6.0
0022300050,1629675,1610612750,1610612758,NBA,2023-11-24,1.0,17.563333333333333,9.0
0022300050,1630162,1610612750,1610612758,NBA,2023-11-24,1.0,39.54,35.0
0022300050,203084,1610612758,1610612750,NBA,2023-11-24,0.0,33.306666666666665,18.0
0022300050,203937,1610612750,1610612758,NBA,2023-11-24,1.0,18.211666666666666,4.0
0022300051,1630200,1610612759,1610612744,NBA,2023-11-24,0.0,16.95,7.0
0022300051,202691,1610612744,1610612759,NBA,2023-11-24,1.0,28.83,15.0
0022300052,202685,1610612740,1610612746,NBA,2023-11-24,0.0,27.94,12.0
0022300239,1629652,1610612760,1610612755,NBA,2023-11-25,1.0,24.538333333333334,5.0
0022300239,1630194,1610612755,1610612760,NBA,2023-11-25,0.0,10.633333333333333,5.0
0022300239,1630198,1610612760,1610612755,NBA,2023-11-25,1.0,25.583333333333332,13.0
0022300239,1630581,1610612760,1610612755,NBA,2023-11-25,1.0,25.60333333333333,10.0
0022300239,1630598,1610612760,1610612755,NBA,2023-11-25,1.0,20.188333333333333,7.0
0022300239,1631096,1610612760,1610612755,NBA,2023-11-25,1.0,31.516666666666666,33.0
0022300239,1641717,1610612760,1610612755,NBA,2023-11-25,1.0,13.62,0.0
0022300240,1626220,1610612751,1610612748,NBA,2023-11-25,1.0,28.95,6.0
0022300240,1628969,1610612751,1610612748,NBA,2023-11-25,1.0,32.95,24.0
0022300241,1627749,1610612737,1610612764,NBA,2023-11-25,0.0,26.716666666666665,11.0
0022300241,1630557,1610612764,1610612737,NBA,2023-11-25,1.0,27.9,10.0
0022300241,203992,1610612737,1610612764,NBA,2023-11-25,0.0,21.066666666666666,15.0
0022300242,1627752,1610612747,1610612739,NBA,2023-11-25,0.0,31.635,7.0
0022300242,1627777,1610612739,1610612747,NBA,2023-11-25,1.0,22.858333333333334,13.0
0022300242,1628386,1610612739,1610612747,NBA,2023-11-25,1.0,37.45,21.0
0022300242,1630559,1610612747,1610612739,NBA,2023-11-25,0.0,32.365,15.0
0022300243,1629012,1610612762,1610612740,NBA,2023-11-25,1.0,28.233333333333334,16.0
0022300243,1630534,1610612762,1610612740,NBA,2023-11-25,1.0,22.366666666666667,9.0
0022300243,202685,1610612740,1610612762,NBA,2023-11-25,0.0,26.483333333333334,8.0
0022300243,203482,1610612762,1610612740,NBA,2023-11-25,1.0,24.421666666666667,13.0
0022300244,203501,1610612742,1610612746,NBA,2023-11-25,0.0,29.283333333333335,12.0
0022300245,1626166,1610612749,1610612757,NBA,2023-11-26,1.0,17.266666666666666,3.0
0022300245,1626171,1610612749,1610612757,NBA,2023-11-26,1.0,30.69,12.0
0022300245,1627736,1610612749,1610612757,NBA,2023-11-26,1.0,36.11666666666667,14.0
0022300245,201572,1610612749,1610612757,NBA,2023-11-26,1.0,31.101666666666667,10.0
0022300246,1627749,1610612737,1610612738,NBA,2023-11-26,0.0,34.2,6.0
0022300246,1630202,1610612738,1610612737,NBA,2023-11-26,1.0,19.901666666666667,6.0
0022300246,1630573,1610612738,1610612737,NBA,2023-11-26,1.0,31.748333333333335,12.0
0022300246,203992,1610612737,1610612738,NBA,2023-11-26,0.0,31.75,23.0
0022300247,1628404,1610612752,1610612756,NBA,2023-11-26,1.0,24.07,4.0
0022300247,1628973,1610612752,1610612756,NBA,2023-11-26,1.0,38.19833333333333,35.0
